"label","x","y","band1","band2","band3","band4","band5","band6","band7","band8"
"roof2",646486.02270607,5887446.97414789,0.19180953502655,0.178598314523697,0.148139640688896,0.12742979824543,0.116505205631256,0.115259028971195,0.117670446634293,0.0924328118562698
"roof2",647128.709198633,5887529.87777079,0.17068512737751,0.169794172048569,0.151666775345802,0.137258157134056,0.130951851606369,0.130502954125404,0.147416144609451,0.116736263036728
"roof2",647094.960821169,5887575.36471433,0.15336312353611,0.137093067169189,0.117277212440968,0.107773073017597,0.104388661682606,0.120092466473579,0.139979720115662,0.124306194484234
"roof2",647078.820292817,5887667.80592216,0.162235379219055,0.154701352119446,0.142408043146133,0.14030833542347,0.138408184051514,0.15243935585022,0.177599266171455,0.155781149864197
"roof2",647064.147085225,5887594.4398842,0.159277960658073,0.148412674665451,0.131826639175415,0.131835609674454,0.128621742129326,0.124554105103016,0.167975664138794,0.136657133698463
"roof2",647196.205953559,5887910.64750782,0.152095660567284,0.14086626470089,0.114190973341465,0.103028349578381,0.0992624312639236,0.0944380387663841,0.0992981120944023,0.0804802924394608
"roof2",647226.286029125,5887780.05596025,0.173220068216324,0.177340567111969,0.152107670903206,0.142002880573273,0.134213998913765,0.140913456678391,0.151790499687195,0.123110942542553
"roof2",647227.753349884,5887521.07384624,0.141955956816673,0.131433263421059,0.0996415391564369,0.0874385312199593,0.0834177285432816,0.0858865678310394,0.0922991260886192,0.0776913687586784
"roof2",646717.125725656,5887388.28131752,0.14998322725296,0.125144585967064,0.099200651049614,0.0999781638383865,0.104854688048363,0.130874767899513,0.166663348674774,0.166936844587326
"roof2",646673.106102878,5887369.20614765,0.129281312227249,0.10061876475811,0.070542685687542,0.0654094442725182,0.054058413952589,0.0624629557132721,0.0787385925650597,0.0649420171976089
"roof2",646706.854480341,5887572.43007281,0.13604111969471,0.115082710981369,0.0872965753078461,0.0765934437513351,0.0782914981245995,0.0784505009651184,0.0953611806035042,0.0784882009029388
"roof2",646745.004820082,5887551.88758218,0.126746386289597,0.101247631013393,0.070542685687542,0.0555810816586018,0.0475341230630875,0.0546550862491131,0.0573041960597038,0.0498021617531776
"roof2",646762.612669193,5887557.02320484,0.13266122341156,0.1169693171978,0.0912645980715752,0.086082898080349,0.0834177285432816,0.0758478716015816,0.0896745100617409,0.0681293532252312
"roof2",646754.542405017,5887265.76003412,0.168995186686516,0.15910342335701,0.136676445603371,0.126413077116013,0.12675766646862,0.121207877993584,0.150915637612343,0.126298278570175
"roof2",646645.227008451,5887272.36297754,0.156743034720421,0.140237405896187,0.108900271356106,0.0843883529305458,0.0824856832623482,0.0870019719004631,0.111983776092529,0.107174247503281
"roof2",646537.378932644,5887249.61950577,0.136463612318039,0.11885591596365,0.0917054936289787,0.0721876248717308,0.072699248790741,0.0739888548851013,0.0818006470799446,0.0649420171976089
"roof2",646484.555385311,5887274.56395868,0.137308582663536,0.1169693171978,0.101846002042294,0.0776101723313332,0.0778254792094231,0.105963945388794,0.147853583097458,0.123907774686813
"roof3",647238.758255578,5887654.60003533,0.335032939910889,0.398072987794876,0.402534186840057,0.398557037115097,0.407768219709396,0.379611164331436,0.395880132913589,0.316343307495117
"roof3",647243.160217856,5887580.50033699,0.297009021043777,0.350279062986374,0.360208570957184,0.360260307788849,0.370486557483673,0.372918725013733,0.410315543413162,0.339849948883057
"roof3",647232.888972541,5887491.72743105,0.351087480783463,0.447124630212784,0.463818162679672,0.465661019086838,0.498642265796661,0.514575779438019,0.511800825595856,0.446625769138336
"roof3",647194.00497242,5887501.99867637,0.318978399038315,0.38046470284462,0.401211529970169,0.406690835952759,0.41662260890007,0.403778403997421,0.419064283370972,0.31992906332016
"roof3",647194.7386328,5887536.48071421,0.230255931615829,0.238340705633163,0.216036975383759,0.189789056777954,0.192932620644569,0.17140132188797,0.178911581635475,0.131079286336899
"roof3",647199.874255458,5887546.75195952,0.223918616771698,0.230794295668602,0.205014675855637,0.184705421328545,0.182214140892029,0.167683288455009,0.165788471698761,0.11912676692009
"roof3",646791.959084379,5887314.91527956,0.27546215057373,0.353423416614532,0.474840462207794,0.462610840797424,0.529399633407593,0.441330522298813,0.553794741630554,0.436665326356888
"roof3",646811.767914629,5887342.79437398,0.209976509213448,0.309402704238892,0.421492546796799,0.339247941970825,0.395185649394989,0.387047231197357,0.417751967906952,0.345826208591461
"roof3",646635.689423516,5887336.19143057,0.239973157644272,0.281732529401779,0.274234682321548,0.273499608039856,0.273554235696793,0.307853132486343,0.304018437862396,0.233074113726616
"roof3",646653.297272627,5887352.33195892,0.258562624454498,0.267268598079681,0.25968524813652,0.227746874094009,0.22788417339325,0.199658378958702,0.20034596323967,0.149406477808952
"roof3",646648.16164997,5887369.20614765,0.258985102176666,0.305000633001328,0.280848056077957,0.259265422821045,0.232078373432159,0.245390176773071,0.223967552185059,0.17211626470089
"roof3",646552.785800617,5887326.65384563,0.255182713270187,0.274186134338379,0.262330621480942,0.242658868432045,0.233942449092865,0.226056411862373,0.212156757712364,0.150601729750633
"roof3",646477.218781514,5887385.346676,0.219271242618561,0.234567493200302,0.235436215996742,0.244692325592041,0.228816226124763,0.241672143340111,0.237965524196625,0.19801339507103
"roof3",646481.620743792,5887194.5949773,0.267012387514114,0.261608779430389,0.266298621892929,0.254181772470474,0.246058985590935,0.256172478199005,0.241465017199516,0.179686188697815
"roof3",646481.620743792,5887201.19792071,0.176599964499474,0.196835458278656,0.16092549264431,0.145053073763847,0.122097454965115,0.137567222118378,0.125981748104095,0.0904407203197479
"roof3",646797.094707037,5887631.12290318,0.3662970662117,0.661568403244019,0.703663289546967,0.588346064090729,0.68924480676651,0.513460397720337,0.670152902603149,0.250206053256989
"roof3",646920.349650816,5887806.46773392,0.248845398426056,0.251546919345856,0.227500155568123,0.212834879755974,0.193864658474922,0.195196732878685,0.179349020123482,0.135461881756783
"roof3",647159.522934578,5887849.75369631,0.281799465417862,0.309402704238892,0.297601938247681,0.197245061397552,0.284738719463348,0.25356987118721,0.348199546337128,0.208372235298157
"roof3",647228.487010264,5887868.82886619,0.284756869077682,0.342103809118271,0.361531257629395,0.364327222108841,0.390059411525726,0.395226925611496,0.426063269376755,0.359770804643631
"roof3",647191.803991282,5887826.27656417,0.261942535638809,0.28361913561821,0.266298621892929,0.252826154232025,0.249787151813507,0.227915421128273,0.222217798233032,0.15857008099556
"roof3",647181.532745967,5887700.08697887,0.291094213724136,0.335186272859573,0.360649466514587,0.291800677776337,0.310835897922516,0.356931179761887,0.29133278131485,0.241839289665222
"roof3",647025.996745483,5887548.95294066,0.206596612930298,0.233309760689735,0.203692004084587,0.188772335648537,0.179418012499809,0.181811824440956,0.224842414259911,0.136258706450462
"roof3",646614.413272507,5887247.41852463,0.260675072669983,0.271041810512543,0.260567039251328,0.2640101313591,0.253981351852417,0.251339048147202,0.255900412797928,0.199208647012711
"roof3",646622.483536683,5887293.63912855,0.202794224023819,0.203752994537354,0.173270463943481,0.149119973182678,0.139806240797043,0.139798045158386,0.134730473160744,0.100401155650616
"roof3",646594.604442256,5887212.93648679,0.19180953502655,0.258464455604553,0.234113529324532,0.232152685523033,0.205981194972992,0.204120010137558,0.165351048111916,0.128290370106697
"tree",646534.444291126,5887818.2063,0.11871911585331,0.0937012210488319,0.0789196267724037,0.0589701719582081,0.0442719794809818,0.184414446353912,0.377070367336273,0.291243046522141
"tree",646637.156744275,5887860.02494164,0.118296630680561,0.0949589610099792,0.0767151713371277,0.0562589019536972,0.0452040210366249,0.188132479786873,0.355198532342911,0.307976543903351
"tree",646684.844668952,5887896.70796062,0.119986578822136,0.098103292286396,0.087737463414669,0.0613425374031067,0.0447379983961582,0.214530512690544,0.436561733484268,0.337061017751694
"tree",646709.05546148,5887931.92365884,0.122521504759789,0.0974744260311127,0.0793605223298073,0.0596479922533035,0.0475341230630875,0.18664525449276,0.353448778390884,0.286860436201096
"tree",646811.034254249,5887821.87460189,0.123366482555866,0.096216693520546,0.0798014104366302,0.0579534471035004,0.0503302477300167,0.173260346055031,0.360447764396667,0.277696847915649
"tree",646653.297272627,5887752.17686583,0.12209901958704,0.0949589610099792,0.0837694406509399,0.0511752665042877,0.0414758510887623,0.223453789949417,0.439623802900314,0.35937237739563
"tree",646663.568517942,5887739.70463937,0.118296630680561,0.0937012210488319,0.0864147916436195,0.0562589019536972,0.0428739152848721,0.224941000342369,0.412502735853195,0.358973979949951
"tree",646626.88549896,5887745.57392241,0.121254041790962,0.0968455597758293,0.087737463414669,0.0610036253929138,0.0456700399518013,0.256544291973114,0.523611605167389,0.417939722537994
"tree",646585.800517701,5887709.62456381,0.121254041790962,0.09873216599226,0.0890601426362991,0.0606647171080112,0.0498642288148403,0.217504933476448,0.47811821103096,0.386066347360611
"tree",646523.439385431,5887763.18177152,0.117874138057232,0.098103292286396,0.0837694406509399,0.0504974462091923,0.0414758510887623,0.213043302297592,0.48424232006073,0.383277416229248
"tree",646499.962253283,5887851.95467746,0.121676534414291,0.098103292286396,0.0886192470788956,0.0671039894223213,0.0484661646187305,0.234979689121246,0.484679758548737,0.394433110952377
"tree",646904.942782843,5887491.72743106,0.11871911585331,0.0968455597758293,0.0864147916436195,0.0596479922533035,0.0396117679774761,0.270301014184952,0.444873034954071,0.388058423995972
"tree",646952.63070752,5887644.32879002,0.121254041790962,0.0949589610099792,0.0824467614293098,0.062698170542717,0.0447379983961582,0.210812479257584,0.353886216878891,0.294430375099182
"tree",647035.534330419,5887689.08207318,0.121254041790962,0.0943300947546959,0.0846512243151665,0.0559199899435043,0.0424078963696957,0.236838713288307,0.46718230843544,0.371324896812439
"tree",646998.117651057,5887457.97905359,0.120409063994884,0.0955878272652626,0.085533007979393,0.0552421733736992,0.0405438095331192,0.251710832118988,0.542858839035034,0.442243188619614
"tree",646783.888820203,5887959.80275327,0.120831556618214,0.0937012210488319,0.0864147916436195,0.0623592622578144,0.0433399379253387,0.223825588822365,0.444873034954071,0.360966056585312
"tree",646860.923160065,5887895.24063986,0.114916726946831,0.0955878272652626,0.0775969550013542,0.053547628223896,0.0400777906179428,0.163965255022049,0.337263643741608,0.296820878982544
"tree",646887.334933732,5887898.90894176,0.123366482555866,0.098103292286396,0.0872965753078461,0.0562589019536972,0.0456700399518013,0.258031487464905,0.544608592987061,0.453398853540421
"tree",646837.446027916,5887832.87950759,0.121254041790962,0.0943300947546959,0.0872965753078461,0.0606647171080112,0.0410098321735859,0.252454459667206,0.441373556852341,0.367340743541718
"tree",646656.965574526,5887843.1507529,0.119986578822136,0.0924434885382652,0.0912645980715752,0.0603258088231087,0.0447379983961582,0.211556077003479,0.426500707864761,0.342638850212097
"tree",646643.026027312,5887857.09030012,0.119986578822136,0.0955878272652626,0.0837694406509399,0.0579534471035004,0.0489321872591972,0.220107555389404,0.420376598834991,0.343435704708099
"tree",646730.331612489,5887727.23241292,0.119564093649387,0.0937012210488319,0.0762742757797241,0.052530899643898,0.0405438095331192,0.152811154723167,0.341200560331345,0.258572816848755
"tree",646701.718857683,5887705.22260153,0.120409063994884,0.0943300947546959,0.0811240896582603,0.0565978102385998,0.0484661646187305,0.181811824440956,0.337701082229614,0.274907916784286
"tree",646647.42798959,5887694.95135622,0.119141601026058,0.0911857560276985,0.0745107084512711,0.0555810816586018,0.0442719794809818,0.154298380017281,0.226592168211937,0.197614967823029
"tree",646634.222102757,5887680.27814862,0.12547892332077,0.101247631013393,0.0956735163927078,0.0667650774121284,0.0475341230630875,0.28554493188858,0.602787673473358,0.476507067680359
"tree",646607.81032909,5887663.40395989,0.12209901958704,0.0949589610099792,0.0917054936289787,0.0579534471035004,0.0456700399518013,0.206350833177567,0.468057185411453,0.377699583768845
"tree",646576.996593145,5887647.99709192,0.121254041790962,0.0937012210488319,0.0912645980715752,0.065748356282711,0.0480001457035542,0.21527411043644,0.389318585395813,0.307578146457672
"tree",646538.846253404,5887624.51995977,0.119564093649387,0.10061876475811,0.0921463817358017,0.0562589019536972,0.0405438095331192,0.231261655688286,0.450559705495834,0.414752393960953
"tree",646909.344745121,5887236.41361894,0.120409063994884,0.0924434885382652,0.0767151713371277,0.0515141747891903,0.0424078963696957,0.182183623313904,0.423876076936722,0.31913223862648
"tree",646842.581650574,5887284.10154362,0.122521504759789,0.0930723547935486,0.0837694406509399,0.0610036253929138,0.0452040210366249,0.250223636627197,0.480305403470993,0.390448927879333
"tree",646846.249952472,5887327.38750602,0.117874138057232,0.098103292286396,0.0886192470788956,0.0589701719582081,0.0484661646187305,0.226428210735321,0.497802883386612,0.420330226421356
"tree",646582.865876182,5887236.41361894,0.119141601026058,0.0930723547935486,0.0939099490642548,0.0606647171080112,0.046136062592268,0.258403301239014,0.505676746368408,0.401206195354462
"tree",646754.542405017,5887378.01007221,0.123788967728615,0.098103292286396,0.0952326282858849,0.0684596225619316,0.0475341230630875,0.267326593399048,0.451434582471848,0.372918576002121
"tree",646686.311989711,5887391.21595905,0.121254041790962,0.0968455597758293,0.0903828144073486,0.0633759871125221,0.046136062592268,0.220851168036461,0.406378626823425,0.331881582736969
"tree",646980.509801946,5887512.26992169,0.122943997383118,0.103763103485107,0.0881783589720726,0.0606647171080112,0.0484661646187305,0.205607235431671,0.408128350973129,0.338256269693375
"tree",647058.277802187,5887643.59512964,0.121254041790962,0.0943300947546959,0.0820058733224869,0.0599869005382061,0.0456700399518013,0.185158044099808,0.384944230318069,0.299609810113907
"tree",647025.996745483,5887427.89897803,0.120409063994884,0.0949589610099792,0.0846512243151665,0.0572756268084049,0.0433399379253387,0.150208532810211,0.29745689034462,0.234667778015137
"tree",646972.43953777,5887328.85482678,0.119986578822136,0.0930723547935486,0.0806831941008568,0.0528698116540909,0.041941873729229,0.187760666012764,0.38363191485405,0.300406634807587
"tree",646957.032669797,5887333.99044944,0.119986578822136,0.0943300947546959,0.0837694406509399,0.0599869005382061,0.0442719794809818,0.193709522485733,0.395005255937576,0.298414558172226
"tree",646871.19440538,5887297.30743045,0.117451652884483,0.0949589610099792,0.0736289247870445,0.0521919913589954,0.0400777906179428,0.171029523015022,0.314954370260239,0.262158572673798
"tree",647312.857953922,5887751.44320545,0.117029160261154,0.0911857560276985,0.0802423059940338,0.0596479922533035,0.0405438095331192,0.214158698916435,0.46718230843544,0.377699583768845
"tree",647294.516444431,5887732.36803558,0.121254041790962,0.0937012210488319,0.0798014104366302,0.0579534471035004,0.0433399379253387,0.224197387695312,0.459308445453644,0.383675843477249
"tree",646926.218933853,5887891.57233796,0.122521504759789,0.0999898985028267,0.0943508446216583,0.0681207180023193,0.0466020815074444,0.257659703493118,0.46237051486969,0.385269522666931
"tree",646868.993424241,5887851.95467746,0.120409063994884,0.0937012210488319,0.0899419263005257,0.0681207180023193,0.0503302477300167,0.271416425704956,0.511363387107849,0.38407427072525
"shadow",646716.942310561,5887737.32024314,0.114916726946831,0.0886702835559845,0.0621657408773899,0.0430414490401745,0.0335534997284412,0.0620911531150341,0.0949237421154976,0.0745040327310562
"shadow",646725.746235117,5887741.72220542,0.113649256527424,0.0880414173007011,0.0577568225562572,0.0406690835952759,0.0344855412840843,0.0583731196820736,0.0857375785708427,0.0741056129336357
"shadow",646627.068914055,5887689.99914865,0.117451652884483,0.0892991572618484,0.0586386062204838,0.0484639927744865,0.0335534997284412,0.0646937787532806,0.0796134620904922,0.0697230249643326
"shadow",646596.622008301,5887673.49179011,0.115339212119579,0.0892991572618484,0.0564341470599174,0.0389745384454727,0.0284272693097591,0.0453600026667118,0.0761139690876007,0.0525910817086697
"shadow",646550.034574194,5887643.41171455,0.11871911585331,0.0880414173007011,0.0612839572131634,0.0450749024748802,0.0326214581727982,0.0955534502863884,0.11067146062851,0.0896438881754875
"shadow",646552.602385522,5887730.71729972,0.118296630680561,0.0886702835559845,0.0648110881447792,0.0399912670254707,0.0316894166171551,0.0843993499875069,0.159664362668991,0.139446049928665
"shadow",646606.159593236,5887797.84722446,0.117451652884483,0.0874125510454178,0.0643702000379562,0.0403301753103733,0.0312233939766884,0.0988996773958206,0.263336837291718,0.209169074892998
"shadow",646632.571366903,5887763.73201681,0.112804286181927,0.0861548185348511,0.0568750388920307,0.0403301753103733,0.0284272693097591,0.112284600734711,0.183285936713219,0.151000156998634
"shadow",646715.841819992,5887772.53594136,0.117451652884483,0.0886702835559845,0.0599612817168236,0.0393134467303753,0.0274952277541161,0.0565141029655933,0.09711092710495,0.0796834528446198
"shadow",646757.293631441,5887785.37499801,0.117451652884483,0.0892991572618484,0.059079498052597,0.0393134467303753,0.0302913524210453,0.0617193505167961,0.0826755240559578,0.070519857108593
"shadow",646565.441442166,5887801.88235655,0.114494234323502,0.0924434885382652,0.0559932552278042,0.0406690835952759,0.0270292069762945,0.101502306759357,0.157477185130119,0.123907774686813
"shadow",646765.363895617,5887420.37895914,0.116184189915657,0.0899280235171318,0.0652519837021828,0.0437192656099796,0.0358836017549038,0.119348861277103,0.317578971385956,0.140242889523506
"shadow",646540.496989258,5887387.73107224,0.121254041790962,0.0924434885382652,0.0604021735489368,0.0443970859050751,0.0344855412840843,0.0423855781555176,0.0441810972988605,0.0378496423363686
"shadow",646537.19551755,5887438.72046863,0.127591356635094,0.0918146222829819,0.0674564391374588,0.0457527190446854,0.0521943308413029,0.0650655776262283,0.0717396065592766,0.0525910817086697
"shadow",646554.803366661,5887443.85609129,0.126323893666267,0.103763103485107,0.0709835737943649,0.054564356803894,0.0470681041479111,0.0591167248785496,0.0573041960597038,0.0474116578698158
"shadow",646648.345065065,5887508.0513745,0.121254041790962,0.0924434885382652,0.0731880366802216,0.0528698116540909,0.0466020815074444,0.133105590939522,0.176724389195442,0.164546340703964
"shadow",646848.267518516,5887424.04726104,0.118296630680561,0.0874125510454178,0.0568750388920307,0.0393134467303753,0.0312233939766884,0.0687836110591888,0.14129202067852,0.114345759153366
"shadow",646894.854952623,5887501.44843109,0.115339212119579,0.0874125510454178,0.0568750388920307,0.0420247204601765,0.0274952277541161,0.0777068883180618,0.168413102626801,0.14542230963707
"shadow",646859.639254401,5887366.82175142,0.114071749150753,0.0911857560276985,0.0559932552278042,0.0403301753103733,0.0326214581727982,0.0736170560121536,0.168413102626801,0.13267295062542
"shadow",646997.200575583,5887623.6028843,0.115761697292328,0.0855259522795677,0.0577568225562572,0.0366021767258644,0.0284272693097591,0.0665527954697609,0.125544309616089,0.0932296440005302
"shadow",647070.933443737,5887574.44763886,0.117874138057232,0.0911857560276985,0.0621657408773899,0.042363628745079,0.0358836017549038,0.0531678721308708,0.091424249112606,0.0597625933587551
"shadow",646827.725027887,5887706.87333739,0.113226771354675,0.0867836847901344,0.0604021735489368,0.0440581738948822,0.0312233939766884,0.0944380387663841,0.218280866742134,0.166140004992485
"shadow",647226.46944422,5887790.87745086,0.134773656725883,0.0949589610099792,0.0674564391374588,0.0474472641944885,0.0405438095331192,0.0527960695326328,0.04549340903759,0.0342638865113258
"shadow",647230.504576308,5887786.47548858,0.128013849258423,0.0974744260311127,0.0687791183590889,0.0488029010593891,0.0456700399518013,0.0412701666355133,0.0529298298060894,0.038646474480629
"shadow",647117.154047654,5887892.48941343,0.11871911585331,0.0892991572618484,0.072306253015995,0.0467694476246834,0.038679726421833,0.152067556977272,0.292207658290863,0.288454115390778
"shadow",647204.82646302,5887965.48862121,0.124633945524693,0.0949589610099792,0.0648110881447792,0.0464305393397808,0.0414758510887623,0.0446163974702358,0.0380569845438004,0.0378496423363686
"shadow",647005.270839759,5887970.99107406,0.113649256527424,0.0880414173007011,0.0612839572131634,0.0457527190446854,0.0326214581727982,0.105963945388794,0.130356118083,0.183271944522858
"shadow",647069.832953167,5887892.12258324,0.114916726946831,0.0886702835559845,0.0648110881447792,0.0515141747891903,0.0382137075066566,0.140169844031334,0.348199546337128,0.233472526073456
"shadow",646866.242197818,5887968.05643254,0.126746386289597,0.0937012210488319,0.0714244693517685,0.0559199899435043,0.046136062592268,0.0643219724297523,0.0647406205534935,0.0521926656365395
"shadow",646963.81902831,5887734.38560162,0.11871911585331,0.0899280235171318,0.0683382228016853,0.0562589019536972,0.0363496243953705,0.182183623313904,0.272523015737534,0.248213961720467
"shadow",646992.431783115,5887843.70099819,0.11871911585331,0.0886702835559845,0.0612839572131634,0.0420247204601765,0.0312233939766884,0.0959252566099167,0.22003062069416,0.194427639245987
"shadow",647139.163859043,5887693.66745055,0.12209901958704,0.098103292286396,0.0564341470599174,0.0559199899435043,0.0442719794809818,0.0531678721308708,0.0441810972988605,0.0442243181169033
"shadow",647307.90574636,5887493.01133672,0.128013849258423,0.096216693520546,0.0736289247870445,0.0532087199389935,0.0466020815074444,0.0524242669343948,0.0656154900789261,0.0422322303056717
"shadow",647223.901632891,5887440.18778939,0.114071749150753,0.0848970860242844,0.0555523633956909,0.0389745384454727,0.0288932900875807,0.0602321363985538,0.122482255101204,0.0916359722614288
"shadow",647233.806048016,5887278.78250587,0.124211460351944,0.0937012210488319,0.0626066327095032,0.0498196296393871,0.0316894166171551,0.0457318052649498,0.0507426485419273,0.0466148220002651
"soil",647124.85748164,5887192.94424145,0.174065038561821,0.183629244565964,0.199723973870277,0.263332337141037,0.302913546562195,0.336481988430023,0.440936118364334,0.365348637104034
"soil",647139.530689233,5887190.74326031,0.175754994153976,0.20123752951622,0.25130832195282,0.306034862995148,0.368156433105469,0.416791498661041,0.552482426166534,0.492842167615891
"soil",647184.283972391,5887201.01450563,0.182514801621437,0.190546780824661,0.192228823900223,0.206734508275986,0.221825912594795,0.227543622255325,0.250651180744171,0.207176983356476
"soil",647207.027444159,5887231.09458119,0.160122931003571,0.166020959615707,0.159161940217018,0.171487972140312,0.189670473337173,0.210440665483475,0.253713250160217,0.219527915120125
"soil",647206.29378378,5887267.41076998,0.144490882754326,0.134577602148056,0.122567914426327,0.142002880573273,0.162175238132477,0.195568546652794,0.28520867228508,0.25259655714035
"soil",647204.826463021,5887294.55620403,0.1432234197855,0.132062122225761,0.12433148175478,0.133530154824257,0.155650958418846,0.183299034833908,0.256775289773941,0.235464617609978
"soil",646890.086160156,5887213.11990189,0.160967916250229,0.1754539757967,0.187379002571106,0.218596324324608,0.239068686962128,0.257287889719009,0.313642054796219,0.269728511571884
"soil",646869.910499716,5887221.19016607,0.16772772371769,0.186773583292961,0.197078630328178,0.22537450492382,0.247457057237625,0.277737081050873,0.318016409873962,0.274907916784286
"soil",646853.036310984,5887230.36092081,0.168572694063187,0.178598314523697,0.189583465456963,0.213512688875198,0.244194909930229,0.25542888045311,0.323265671730042,0.270126909017563
"soil",646899.623745091,5887629.83899752,0.142378434538841,0.135835334658623,0.140203580260277,0.150136709213257,0.141204312443733,0.184414446353912,0.259837359189987,0.21155957877636
"soil",646879.081254461,5887657.35126176,0.139421030879021,0.123886853456497,0.138880908489227,0.127768710255623,0.144466459751129,0.219363957643509,0.279959440231323,0.270126909017563
"soil",646825.524046748,5887724.84801669,0.145335853099823,0.136464193463326,0.152107670903206,0.143019616603851,0.141204312443733,0.237954124808311,0.342512875795364,0.27889209985733
"soil",646815.986461812,5887740.25488466,0.136463612318039,0.110680639743805,0.119922563433647,0.126751974225044,0.110446937382221,0.227915421128273,0.309705138206482,0.259369641542435
"soil",646835.795292063,5887581.41741247,0.139843508601189,0.145897209644318,0.14593517780304,0.154542520642281,0.157049015164375,0.184042632579803,0.210407018661499,0.178092524409294
"soil",647039.019217222,5887781.70669611,0.175332501530647,0.182371512055397,0.190906137228012,0.21486833691597,0.22648611664772,0.252082645893097,0.285646110773087,0.238651946187019
"soil",647193.454727136,5887968.42326273,0.169417664408684,0.169794172048569,0.169743329286575,0.175554886460304,0.178951993584633,0.174003943800926,0.188972622156143,0.152992233633995
"soil",646758.760952201,5887970.62424387,0.168150201439857,0.174196243286133,0.185174554586411,0.207073420286179,0.219961822032928,0.237210512161255,0.278209686279297,0.231480434536934
"soil",646562.873630837,5887667.62250708,0.144490882754326,0.140237405896187,0.126976832747459,0.132513433694839,0.135146036744118,0.163593456149101,0.2322788387537,0.189646631479263
"soil",647117.887708033,5887191.47692069,0.172375082969666,0.1830003708601,0.208100914955139,0.244692325592041,0.292661070823669,0.32384067773819,0.412065297365189,0.367739140987396
"soil",647134.028236385,5887187.07495841,0.182092308998108,0.223876744508743,0.284816086292267,0.341281414031982,0.419418752193451,0.468100368976593,0.613723576068878,0.536269664764404
"soil",647175.113217645,5887194.41156221,0.182514801621437,0.189917922019958,0.194874167442322,0.203684329986572,0.220893874764442,0.233492478728294,0.254150688648224,0.216738998889923
"soil",647191.253745997,5887212.01941132,0.181247338652611,0.187402442097664,0.188701689243317,0.204701066017151,0.222757950425148,0.234236091375351,0.266398906707764,0.229089930653572
"soil",647125.957972209,5887204.68280752,0.164347812533379,0.176082834601402,0.185174554586411,0.227069050073624,0.246525019407272,0.293724626302719,0.383194476366043,0.325108498334885
"soil",647208.494764919,5887255.67220391,0.146180838346481,0.141495138406754,0.135353773832321,0.147425428032875,0.172427698969841,0.197055757045746,0.262024521827698,0.243034541606903
"soil",647199.690840363,5887309.22941162,0.140266001224518,0.126402318477631,0.111986510455608,0.115567982196808,0.134680017828941,0.165452465415001,0.233153715729713,0.221520006656647
"soil",647185.38446296,5887360.5856382,0.139843508601189,0.127660050988197,0.115954540669918,0.12607416510582,0.149592682719231,0.188876077532768,0.278647124767303,0.259768068790436
"soil",647189.052764858,5887342.97778909,0.134773656725883,0.1207425147295,0.112868294119835,0.122685074806213,0.157049015164375,0.197055757045746,0.28783330321312,0.281681030988693
"soil",647226.10261403,5887332.33971358,0.142378434538841,0.134577602148056,0.115072757005692,0.117262527346611,0.128621742129326,0.155785590410233,0.216968566179276,0.209567487239838
"soil",647187.218613909,5887319.13382675,0.133506193757057,0.120113648474216,0.103168673813343,0.112178891897202,0.132349908351898,0.170285910367966,0.246276810765266,0.235863029956818
"soil",647205.92695359,5887226.69261891,0.166037768125534,0.167907565832138,0.161807283759117,0.175893798470497,0.198990896344185,0.213786900043488,0.257212728261948,0.221918419003487
"soil",647216.565029095,5887250.90341144,0.159277960658073,0.155959084630013,0.151225879788399,0.159965068101883,0.181748121976852,0.193709522485733,0.239277824759483,0.205583319067955
"soil",647196.022538465,5887191.47692069,0.18462723493576,0.192433387041092,0.193110600113869,0.201311975717545,0.213903561234474,0.220851168036461,0.246276810765266,0.201997563242912
"soil",647147.600953409,5887196.61254335,0.171107620000839,0.191175654530525,0.220886781811714,0.260959953069687,0.314564049243927,0.375893145799637,0.447935104370117,0.432681173086166
"soil",647115.319896705,5887187.07495841,0.166882738471031,0.183629244565964,0.201046645641327,0.239269778132439,0.288932919502258,0.334994792938232,0.428250461816788,0.391644179821014
"soil",647286.26276516,5887628.00484658,0.163080349564552,0.169165298342705,0.171947792172432,0.183010876178741,0.199922934174538,0.209697067737579,0.238840386271477,0.197216555476189
"soil",647284.428614211,5887619.9345824,0.158010497689247,0.157845690846443,0.169743329286575,0.191144704818726,0.204583138227463,0.227915421128273,0.26552402973175,0.221918419003487
